frame,iou,dice,gt_px,pred_px,latency_s
00431,0.49523631608443863,0.6624187906046977,3482,4522,0.4024324769852683
00432,0.4136463390303917,0.5852189866867384,10239,11018,0.41874198999721557
00433,0.2688821752265861,0.4238095238095238,286,134,0.39283852896187454
00434,0.5587455830388692,0.7169169736469255,3155,3903,0.4058771979762241
00435,0.673896499238965,0.8051829961354854,2092,2307,0.4026877749711275
00436,0.0,0.0,215,0,0.3830007170327008
00437,0.1890651085141903,0.318006318006318,2145,704,0.4041739570093341
00438,0.6468633965213992,0.7855701910525691,3684,4743,0.3950818299781531
00439,0.6062305295950156,0.7548487199379363,3609,4125,0.40613099304027855
00440,0.5156627927555897,0.6804452747937101,10647,15045,0.4088744700420648
00441,0.3128800442233278,0.4766315789473684,1662,713,0.41646205697907135
00442,0.36432160804020103,0.5340699815837937,882,747,0.39729911799076945
00443,0.0,0.0,532,0,0.39158517704345286
00444,0.5063234303674324,0.6722638978588107,8079,12050,0.4073693709797226
00445,0.061895551257253385,0.11657559198542805,464,85,0.3931333149666898
00446,0.3341404358353511,0.5009074410163339,662,440,0.39536673901602626
00447,0.44,0.6111111111111112,68,76,0.4033588949823752
00448,0.41688311688311686,0.5884509624197983,1087,1095,0.40550586994504556
00449,0.4114942528735632,0.5830618892508144,301,313,0.39586433803196996
00451,0.25876805187150015,0.4111449309295247,4693,3849,0.40368709701579064
00452,0.6047210300429184,0.7536774538646697,1765,1974,0.39799858699552715
00453,0.7189292543021033,0.8364849833147943,2120,2375,0.4068632870330475
00454,0.27692797960484383,0.43374095333166957,1997,2010,0.4022714509628713
00455,0.3614150255288111,0.5309402625234396,1516,2217,0.37997568398714066
00456,0.43475877192982454,0.6060374474589224,1197,1420,0.39681644702795893
00457,0.39156626506024095,0.5627705627705628,1072,545,0.39765432296553627
00458,0.5379096919397947,0.6995335223634866,4299,6634,0.4080610739765689
00460,0.0,0.0,287,0,0.3953509959974326
00461,0.0,0.0,47,0,0.3994521879940294
00462,0.44327086882453154,0.6142587346553352,1950,2286,0.3925342939910479
00463,0.4444833625218914,0.6154219204655674,2157,1967,0.39220576803199947
00464,0.20196353436185133,0.33605600933488916,562,295,0.3949706209823489
00465,0.0,0.0,484,0,0.38894270604941994
00466,0.42162941600576787,0.5931636068566791,9878,9840,0.4109916280140169
00467,0.5353384580938876,0.6973556290103052,9720,10852,0.4080452609923668
00468,0.439766081871345,0.6108854589764419,644,587,0.4021724599879235
00469,0.6185044359949303,0.7642913077525451,2748,3637,0.3949702199897729
00470,0.6878744650499287,0.815077755240027,2552,3364,0.3900622689980082
00471,0.5294331584142983,0.6923259843054659,12070,17367,0.4097307570045814
00472,0.458554237145502,0.6287791368566813,9495,7837,0.4017633440089412
00473,0.06796116504854369,0.12727272727272726,181,39,0.39394190500024706
00474,0.23123732251521298,0.3756177924217463,452,155,0.39876482903491706
00475,0.6045340050377834,0.7535321821036107,7894,8668,0.3892119159572758
00476,0.08484592655128746,0.15642023346303502,2241,329,0.39134617696981877
00478,0.31864406779661014,0.4832904884318766,249,140,0.3964845330337994
00479,0.5709866492999023,0.7269147061871697,9037,10261,0.40589344198815525
00480,0.539272030651341,0.7006845052893591,1538,1676,0.40209132904419675
00481,0.11006825938566553,0.19830899308224442,2263,339,0.40026513795601204
00482,0.46271050521251,0.6326754385964912,961,863,0.3991312019643374
00483,0.2656553870089459,0.41979102642901045,6204,3558,0.402860441012308
00484,0.0,0.0,302,0,0.3939813359756954
00485,0.09049479166666667,0.16597014925373135,1420,255,0.40256099303951487
00486,0.3125,0.47619047619047616,193,101,0.3982741020154208
00487,0.47872744539411205,0.6474857106158886,6542,9029,0.4185753689962439
00488,0.5223880597014925,0.6862745098039216,1437,1113,0.3922156769549474
00489,0.1115702479338843,0.20074349442379183,220,49,0.3942728150286712
00490,0.6951928156365558,0.8201932066064195,1449,1760,0.3978057429776527
00491,0.10648148148148148,0.19246861924686193,196,43,0.39310725196264684
00492,0.3033419023136247,0.46548323471400394,373,134,0.39604587003123015
00493,0.2743589743589744,0.4305835010060362,356,141,0.3963117929524742
00494,0.6403811068315427,0.7807711319822046,3969,4123,0.39313854498323053
00495,0.1623931623931624,0.27941176470588236,99,37,0.3852532709715888
00496,0.0,0.0,517,0,0.3836381429573521
00497,0.11797133406835722,0.21104536489151873,893,121,0.39598947000922635
00498,0.1381156316916488,0.2427093132643462,809,254,0.39284061803482473
00500,0.6823144104803494,0.8111615833874107,2040,2583,0.3955898729618639
00501,0.5006729475100942,0.6672645739910313,1873,1472,0.40148654498625547
00502,0.31313131313131315,0.47692307692307695,1031,529,0.3914314860012382
00503,0.38313144908030505,0.5540058384690236,1856,1227,0.40359467995585874
00504,0.2390745501285347,0.38589211618257263,468,496,0.3868125270237215
00505,0.5954063604240283,0.7464008859357697,1728,1884,0.4035784450243227
00506,0.2906293706293706,0.4503684438664933,2755,1859,0.39645711600314826
00507,0.5095778076750592,0.6751262572677503,11424,12139,0.4088002539938316
00508,0.4510346562676898,0.6216731686172519,9167,13903,0.4126439590472728
00509,0.0,0.0,49,0,0.3927233700524084
00510,0.0,0.0,33,0,0.4057522999937646
00511,0.3747680890538033,0.5452091767881242,1473,750,0.4008055080194026
00512,0.09183673469387756,0.16822429906542055,494,148,0.39318390301195905
00513,0.4987951807228916,0.6655948553054662,1516,1594,0.4094895630259998
00514,0.5982435443701665,0.7486262609694087,4684,7509,0.3777641479973681
00515,0.4630444034614839,0.6329874915155629,8768,11858,0.41118213400477543
00516,0.6386325503355704,0.7794701139127096,3438,4375,0.3845898119616322
00518,0.5018554062699936,0.6683138791854818,10359,13115,0.40603864000877365
00519,0.6957784230511503,0.8206006322444679,3463,4129,0.4060786360059865
00520,0.0,0.0,307,0,0.40039484499720857
00521,0.4930909090909091,0.6604968339016074,2276,1830,0.4062248760019429
00522,0.46175637393767704,0.6317829457364341,1996,1616,0.3979541329899803
00523,0.5190956309196456,0.6834271922767498,1992,2980,0.3999043699586764
00524,0.4529721595184349,0.6235111341273951,2472,1390,0.3994518630206585
00525,0.4462471028703869,0.6171104536489151,6142,10082,0.4083997849957086
00526,0.5678617157490397,0.7243772968558595,1964,2934,0.40159789501922205
00527,0.5581395348837209,0.7164179104477612,6157,6171,0.39912592800101265
00528,0.43154761904761907,0.6029106029106029,363,599,0.3961326479911804
00529,0.4806864274570983,0.6492751180040458,10437,13291,0.41759431996615604
00530,0.19491525423728814,0.3262411347517731,899,229,0.39052433299366385
00532,0.28173374613003094,0.4396135265700483,1666,1646,0.40363020700169727
00533,0.5588699771889806,0.7170193606483566,3502,5382,0.4090800320263952
00534,0.5496919367800697,0.7094209161624891,8756,8599,0.40540635102661327
00535,0.6627194773376889,0.7971512770137524,3457,4687,0.40318294597091153
00536,0.5271186440677966,0.6903440621531631,1048,754,0.4071568690123968
00537,0.453416149068323,0.6239316239316239,792,846,0.4062765430426225
00538,0.0,0.0,22,0,0.40313734399387613
00539,0.4414996767937944,0.6125560538116592,941,1289,0.40702057600719854
00540,0.6373010535754315,0.7784775465498357,3076,4228,0.40048568800557405
00541,0.4908244316625582,0.6584604078633107,2325,3118,0.4031020010006614
00542,0.14491593274619696,0.25314685314685315,871,559,0.40181885997299105
00543,0.16857798165137614,0.2885181550539745,748,271,0.3993207319872454
00544,0.5362976406533575,0.6981689308919079,744,949,0.39810894400579855
00545,0.02074688796680498,0.04065040650406504,474,18,0.40511169203091413
00546,0.0,0.0,514,0,0.39893032901454717
00547,0.0,0.0,375,0,0.39811106701381505
00548,0.21385176184690158,0.35235235235235235,801,198,0.39737759897252545
00549,0.5600124378109452,0.7179589396053419,2453,2564,0.4018930349848233
00550,0.6407906044113435,0.7810754189944135,5295,6161,0.4083812900353223
00551,0.05198776758409786,0.09883720930232558,303,41,0.3938823640346527
00552,0.5114503816793893,0.6767676767676768,2167,1991,0.3992553370189853
00553,0.13956466069142126,0.2449438202247191,769,121,0.3918845659936778
00554,0.49324101549620836,0.6606314859792448,1994,2535,0.39531536895083264
00555,0.640625,0.780952380952381,3471,4404,0.4085898370249197
00556,0.38134592680047225,0.5521367521367522,882,1458,0.39955540699884295
00557,0.0,0.0,35,0,0.4086445659631863
00558,0.5243243243243243,0.6879432624113475,2134,3224,0.40243819600436836
00559,0.23921568627450981,0.3860759493670886,237,79,0.4011841590399854
00560,0.4069069069069069,0.5784418356456777,630,307,0.4051409719977528
00561,0.0,0.0,534,0,0.3931352039799094
00563,0.31079646017699114,0.4742100999189846,2193,1510,0.404969985014759
00564,0.21359223300970873,0.352,143,107,0.40201827097916976
00565,0.22743467933491687,0.370585389453314,1595,472,0.3964668180560693
00566,0.5898171768707483,0.7419937153172428,12982,16932,0.40321700903587043
00567,0.3157894736842105,0.48,180,270,0.38783459505066276
00568,0.39631053036126057,0.5676538588572058,4156,4927,0.4021383179933764
00569,0.4541029207232267,0.6245815399330464,1016,1075,0.3892890909919515
00570,0.3416149068322981,0.5092592592592593,220,212,0.40234259801218286
00571,0.2613240418118467,0.4143646408839779,119,243,0.3881387899746187
00572,0.4117843990626046,0.5833530946170263,2103,2114,0.38719339697854593
00573,0.47078907435508344,0.6401857106009802,1964,1913,0.39960016700206324
00574,0.24608150470219436,0.3949685534591195,614,181,0.38923846901161596
00576,0.28305288461538464,0.4412177985948478,1167,968,0.39824740297626704
00577,0.1713091922005571,0.2925089179548157,499,342,0.39645129803102463
00578,0.6766245093763629,0.8071270646377943,3476,4213,0.39814062300138175
00579,0.18021201413427562,0.30538922155688625,250,84,0.4039194959914312
00580,0.3146067415730337,0.47863247863247865,2173,2741,0.39225927396910265
00581,0.4366412213740458,0.6078639744952179,467,474,0.3903188790427521
00582,0.0,0.0,22,0,0.3947909119888209
00583,0.3939051918735892,0.5651821862348179,1728,1977,0.3880825110245496
00584,0.39816124469589814,0.569549822964087,1152,825,0.40382620302261785
00585,0.5045602605863192,0.6707079454427365,1763,2856,0.39177292201202363
00586,0.5017597372125763,0.6682290446058902,5775,7026,0.3943844299647026
00587,0.4187214611872146,0.5902800128741551,3299,2915,0.40491761604789644
00588,0.24315068493150685,0.39118457300275483,262,101,0.3761895329807885
00589,0.6501160092807424,0.7879640044994376,2858,4254,0.40955348301213235
00590,0.0,0.0,122,0,0.39841417799470946
00591,0.3886876006441224,0.5597912740976954,3891,3008,0.40422500000568107
00592,0.5767088884035816,0.7315350254510198,12316,16563,0.40871638304088265
00593,0.30434782608695654,0.4666666666666667,218,112,0.39077058900147676
00594,0.2124927028604787,0.35050553683196917,2283,1871,0.3990166640141979
00595,0.325,0.49056603773584906,29,24,0.3838658439926803
00596,0.42351453855878635,0.5950266429840142,739,387,0.3797313970280811
00597,0.3705357142857143,0.5407166123778502,553,675,0.3991297410102561
00598,0.4471367817228761,0.6179606342263532,7445,7187,0.4024245200562291
00599,0.3045375218150087,0.4668896321070234,1069,426,0.38726021704496816
00600,0.26059823542070154,0.4134516899965859,3008,2850,0.39024947897996753
00601,0.0,0.0,689,0,0.3937419410212897
00602,0.0,0.0,463,0,0.38543428003322333
00603,0.3535075653370014,0.5223577235772358,1040,928,0.393073256011121
00604,0.168141592920354,0.2878787878787879,98,34,0.3912741410313174
00605,0.0,0.0,535,0,0.39537283999379724
00606,0.5139506672058229,0.6789529914529915,4936,6296,0.39685731602367014
00607,0.2194457064970468,0.35991058122205666,1874,810,0.4039909919956699
00608,0.45098039215686275,0.6216216216216216,1290,1078,0.3983244830160402
00609,0.7053140096618358,0.8271954674220963,4220,5664,0.396918093028944
00610,0.49686192468619245,0.6638714185883997,4156,5861,0.39442012703511864
00611,0.2557903291344982,0.40737744701504613,3885,2296,0.4016616669832729
00612,0.33164940641576157,0.498103186646434,4140,6404,0.4006349020055495
00613,0.0,0.0,22,0,0.3936136399861425
00614,0.0,0.0,20,0,0.40651964902644977
00615,0.537031741492708,0.6987906976744186,2050,3325,0.4086469690082595
00616,0.6536485097636177,0.7905531385954009,3116,3320,0.4018859670031816
00617,0.7100371747211895,0.8304347826086956,1837,2303,0.4075570830027573
00618,0.2645985401459854,0.4184704184704185,702,684,0.40686908597126603
00619,0.24363807728557965,0.3918150814702539,1965,674,0.3999356610001996
00620,0.22468354430379747,0.3669250645994832,599,175,0.4081997689791024
00621,0.4444861215303826,0.6154245650480394,2270,1581,0.4004161279881373
00622,0.36607142857142855,0.5359477124183006,1905,1155,0.40565663599409163
